metric,position,rank_higher,rank_lower,label,average_delta,day_count
positional,WR,115,116,WR115_vs_WR116,19.89,1548
positional,WR,116,117,WR116_vs_WR117,22.13,1542
positional,WR,117,118,WR117_vs_WR118,25.97,1536
positional,WR,118,119,WR118_vs_WR119,34.96,1533
positional,WR,119,120,WR119_vs_WR120,24.35,1528
positional,WR,120,121,WR120_vs_WR121,22.41,1526
positional,WR,121,122,WR121_vs_WR122,26.08,1482
positional,WR,122,123,WR122_vs_WR123,24.16,1448
positional,WR,123,124,WR123_vs_WR124,16.19,1448
positional,WR,124,125,WR124_vs_WR125,14.5,1448
positional,WR,125,126,WR125_vs_WR126,10.24,1448
positional,WR,126,127,WR126_vs_WR127,12.24,1448
positional,WR,127,128,WR127_vs_WR128,12.73,1408
positional,WR,128,129,WR128_vs_WR129,13.55,1384
positional,WR,129,130,WR129_vs_WR130,12.58,1342
positional,WR,130,131,WR130_vs_WR131,14.84,1295
positional,WR,131,132,WR131_vs_WR132,12.24,1219
positional,WR,132,133,WR132_vs_WR133,15.35,1074
positional,WR,133,134,WR133_vs_WR134,13.1,1074
positional,WR,134,135,WR134_vs_WR135,16.95,1070
positional,WR,135,136,WR135_vs_WR136,16.18,1044
positional,WR,136,137,WR136_vs_WR137,15.85,1024
positional,WR,137,138,WR137_vs_WR138,16.93,1014
positional,WR,138,139,WR138_vs_WR139,23.02,1002
positional,WR,139,140,WR139_vs_WR140,21.6,988
positional,WR,140,141,WR140_vs_WR141,15.94,987
positional,WR,141,142,WR141_vs_WR142,12.78,949
positional,WR,142,143,WR142_vs_WR143,17.34,910
positional,WR,143,144,WR143_vs_WR144,16.59,898
positional,WR,144,145,WR144_vs_WR145,17.74,893
positional,WR,145,146,WR145_vs_WR146,15.59,890
positional,WR,146,147,WR146_vs_WR147,16.96,878
positional,WR,147,148,WR147_vs_WR148,16.54,831
positional,WR,148,149,WR148_vs_WR149,18.25,798
positional,WR,149,150,WR149_vs_WR150,14.84,726
positional,WR,150,151,WR150_vs_WR151,13.03,713
positional,WR,151,152,WR151_vs_WR152,13.44,706
positional,WR,152,153,WR152_vs_WR153,15.33,705
positional,WR,153,154,WR153_vs_WR154,12.25,705
positional,WR,154,155,WR154_vs_WR155,16.08,705
positional,WR,155,156,WR155_vs_WR156,15.59,705
positional,WR,156,157,WR156_vs_WR157,13.29,705
positional,WR,157,158,WR157_vs_WR158,15.53,705
positional,WR,158,159,WR158_vs_WR159,12.1,705
positional,WR,159,160,WR159_vs_WR160,10.97,654
positional,WR,160,161,WR160_vs_WR161,12.49,652
positional,WR,161,162,WR161_vs_WR162,13.18,652
positional,WR,162,163,WR162_vs_WR163,13.82,648
positional,WR,163,164,WR163_vs_WR164,11.6,636
positional,WR,164,165,WR164_vs_WR165,13.45,602
positional,WR,165,166,WR165_vs_WR166,26.16,579
positional,WR,166,167,WR166_vs_WR167,23.67,528
positional,WR,167,168,WR167_vs_WR168,20.77,338
positional,WR,168,169,WR168_vs_WR169,18.38,307
positional,WR,169,170,WR169_vs_WR170,16.54,269
positional,WR,170,171,WR170_vs_WR171,14.88,248
positional,WR,171,172,WR171_vs_WR172,12.17,214
positional,WR,172,173,WR172_vs_WR173,12.31,208
positional,WR,173,174,WR173_vs_WR174,12.09,202
positional,WR,174,175,WR174_vs_WR175,13.78,192
positional,WR,175,176,WR175_vs_WR176,12.37,182
positional,WR,176,177,WR176_vs_WR177,12.79,174
positional,WR,177,178,WR177_vs_WR178,15.08,166
positional,WR,178,179,WR178_vs_WR179,13.17,140
positional,WR,179,180,WR179_vs_WR180,13.79,108
positional,WR,180,181,WR180_vs_WR181,9.89,94
positional,WR,181,182,WR181_vs_WR182,16.16,82
positional,WR,182,183,WR182_vs_WR183,18.19,74
positional,WR,183,184,WR183_vs_WR184,24.64,72
positional,WR,184,185,WR184_vs_WR185,43.54,68
positional,WR,185,186,WR185_vs_WR186,23.08,59
positional,WR,186,187,WR186_vs_WR187,53.87,55
positional,WR,187,188,WR187_vs_WR188,152.13,52
positional,WR,188,189,WR188_vs_WR189,122.0,2
positional,WR,189,190,WR189_vs_WR190,1.0,1
positional,WR,190,191,WR190_vs_WR191,0.0,1
positional,WR,191,192,WR191_vs_WR192,0.0,1
positional,WR,192,193,WR192_vs_WR193,8.0,1
positional,WR,193,194,WR193_vs_WR194,0.0,1
positional,WR,194,195,WR194_vs_WR195,0.0,1
positional,WR,195,196,WR195_vs_WR196,28.0,1
positional,WR,196,197,WR196_vs_WR197,0.0,1
positional,WR,197,198,WR197_vs_WR198,0.0,1
positional,WR,198,199,WR198_vs_WR199,31.0,1
positional,WR,199,200,WR199_vs_WR200,0.0,1
positional,WR,200,201,WR200_vs_WR201,0.0,1
positional,WR,201,202,WR201_vs_WR202,21.0,1
positional,WR,202,203,WR202_vs_WR203,0.0,1
positional,WR,203,204,WR203_vs_WR204,0.0,1
positional,WR,204,205,WR204_vs_WR205,60.0,1
positional,WR,205,206,WR205_vs_WR206,0.0,1
positional,WR,206,207,WR206_vs_WR207,0.0,1
positional,WR,207,208,WR207_vs_WR208,18.0,1
positional,WR,208,209,WR208_vs_WR209,0.0,1
positional,WR,209,210,WR209_vs_WR210,0.0,1
positional,WR,210,211,WR210_vs_WR211,30.0,1
positional,WR,211,212,WR211_vs_WR212,0.0,1
positional,WR,212,213,WR212_vs_WR213,0.0,1
positional,WR,213,214,WR213_vs_WR214,54.0,1
positional,WR,214,215,WR214_vs_WR215,0.0,1
positional,WR,215,216,WR215_vs_WR216,0.0,1
positional,WR,216,217,WR216_vs_WR217,70.0,1
positional,WR,217,218,WR217_vs_WR218,0.0,1
positional,WR,218,219,WR218_vs_WR219,0.0,1
positional,WR,219,220,WR219_vs_WR220,43.0,1
positional,WR,220,221,WR220_vs_WR221,0.0,1
positional,WR,221,222,WR221_vs_WR222,0.0,1
positional,WR,222,223,WR222_vs_WR223,25.0,1
positional,WR,223,224,WR223_vs_WR224,0.0,1
positional,WR,224,225,WR224_vs_WR225,0.0,1
positional,WR,225,226,WR225_vs_WR226,47.0,1
positional,WR,226,227,WR226_vs_WR227,0.0,1
positional,WR,227,228,WR227_vs_WR228,0.0,1
positional,WR,228,229,WR228_vs_WR229,20.0,1
positional,WR,229,230,WR229_vs_WR230,0.0,1
positional,WR,230,231,WR230_vs_WR231,0.0,1
positional,WR,231,232,WR231_vs_WR232,8.0,1
positional,WR,232,233,WR232_vs_WR233,0.0,1
positional,WR,233,234,WR233_vs_WR234,0.0,1
positional,WR,234,235,WR234_vs_WR235,70.0,1
positional,WR,235,236,WR235_vs_WR236,0.0,1
positional,WR,236,237,WR236_vs_WR237,0.0,1
positional,WR,237,238,WR237_vs_WR238,34.0,1
positional,WR,238,239,WR238_vs_WR239,0.0,1
positional,WR,239,240,WR239_vs_WR240,0.0,1
positional,WR,240,241,WR240_vs_WR241,123.0,1
positional,WR,241,242,WR241_vs_WR242,0.0,1
positional,WR,242,243,WR242_vs_WR243,0.0,1
positional,WR,243,244,WR243_vs_WR244,33.0,1
positional,WR,244,245,WR244_vs_WR245,0.0,1
positional,WR,245,246,WR245_vs_WR246,0.0,1
positional,WR,246,247,WR246_vs_WR247,3.0,1
positional,WR,247,248,WR247_vs_WR248,0.0,1
positional,WR,248,249,WR248_vs_WR249,0.0,1
positional,WR,249,250,WR249_vs_WR250,46.0,1
positional,WR,250,251,WR250_vs_WR251,0.0,1
positional,WR,251,252,WR251_vs_WR252,0.0,1
positional,WR,252,253,WR252_vs_WR253,85.0,1
positional,WR,253,254,WR253_vs_WR254,0.0,1
positional,WR,254,255,WR254_vs_WR255,0.0,1
positional,WR,255,256,WR255_vs_WR256,29.0,1
positional,WR,256,257,WR256_vs_WR257,0.0,1
positional,WR,257,258,WR257_vs_WR258,0.0,1
positional,WR,258,259,WR258_vs_WR259,29.0,1
positional,WR,259,260,WR259_vs_WR260,0.0,1
positional,WR,260,261,WR260_vs_WR261,0.0,1
positional,WR,261,262,WR261_vs_WR262,42.0,1
positional,WR,262,263,WR262_vs_WR263,0.0,1
positional,WR,263,264,WR263_vs_WR264,0.0,1
positional,WR,264,265,WR264_vs_WR265,6.0,1
positional,WR,265,266,WR265_vs_WR266,0.0,1
positional,WR,266,267,WR266_vs_WR267,0.0,1
positional,WR,267,268,WR267_vs_WR268,22.0,1
positional,WR,268,269,WR268_vs_WR269,0.0,1
positional,WR,269,270,WR269_vs_WR270,0.0,1
positional,WR,270,271,WR270_vs_WR271,5.0,1
positional,WR,271,272,WR271_vs_WR272,0.0,1
positional,WR,272,273,WR272_vs_WR273,0.0,1
positional,WR,273,274,WR273_vs_WR274,6.0,1
positional,WR,274,275,WR274_vs_WR275,0.0,1
positional,WR,275,276,WR275_vs_WR276,0.0,1
positional,WR,276,277,WR276_vs_WR277,2.0,1
positional,WR,277,278,WR277_vs_WR278,0.0,1
positional,WR,278,279,WR278_vs_WR279,0.0,1
positional,WR,279,280,WR279_vs_WR280,11.0,1
positional,WR,280,281,WR280_vs_WR281,0.0,1
positional,WR,281,282,WR281_vs_WR282,0.0,1
positional,WR,282,283,WR282_vs_WR283,14.0,1
positional,WR,283,284,WR283_vs_WR284,0.0,1
positional,WR,284,285,WR284_vs_WR285,0.0,1
positional,WR,285,286,WR285_vs_WR286,25.0,1
positional,WR,286,287,WR286_vs_WR287,0.0,1
positional,WR,287,288,WR287_vs_WR288,0.0,1
positional,WR,288,289,WR288_vs_WR289,29.0,1
positional,WR,289,290,WR289_vs_WR290,0.0,1
positional,WR,290,291,WR290_vs_WR291,0.0,1
positional,WR,291,292,WR291_vs_WR292,5.0,1
positional,WR,292,293,WR292_vs_WR293,0.0,1
positional,WR,293,294,WR293_vs_WR294,0.0,1
positional,WR,294,295,WR294_vs_WR295,12.0,1
positional,WR,295,296,WR295_vs_WR296,0.0,1
positional,WR,296,297,WR296_vs_WR297,0.0,1
positional,WR,297,298,WR297_vs_WR298,13.0,1
positional,WR,298,299,WR298_vs_WR299,0.0,1
positional,WR,299,300,WR299_vs_WR300,0.0,1
positional,WR,300,301,WR300_vs_WR301,34.0,1
positional,WR,301,302,WR301_vs_WR302,0.0,1
positional,WR,302,303,WR302_vs_WR303,0.0,1
positional,WR,303,304,WR303_vs_WR304,16.0,1
positional,WR,304,305,WR304_vs_WR305,0.0,1
positional,WR,305,306,WR305_vs_WR306,0.0,1
positional,WR,306,307,WR306_vs_WR307,24.0,1
positional,WR,307,308,WR307_vs_WR308,0.0,1
positional,WR,308,309,WR308_vs_WR309,0.0,1
positional,WR,309,310,WR309_vs_WR310,5.0,1
positional,WR,310,311,WR310_vs_WR311,0.0,1
positional,WR,311,312,WR311_vs_WR312,0.0,1
positional,WR,312,313,WR312_vs_WR313,6.0,1
positional,WR,313,314,WR313_vs_WR314,0.0,1
positional,WR,314,315,WR314_vs_WR315,0.0,1
positional,WR,315,316,WR315_vs_WR316,14.0,1
positional,WR,316,317,WR316_vs_WR317,0.0,1
positional,WR,317,318,WR317_vs_WR318,0.0,1
positional,WR,318,319,WR318_vs_WR319,14.0,1
positional,WR,319,320,WR319_vs_WR320,0.0,1
positional,WR,320,321,WR320_vs_WR321,0.0,1
positional,WR,321,322,WR321_vs_WR322,3.0,1
positional,WR,322,323,WR322_vs_WR323,0.0,1
positional,WR,323,324,WR323_vs_WR324,0.0,1
positional,WR,324,325,WR324_vs_WR325,20.0,1
positional,WR,325,326,WR325_vs_WR326,0.0,1
positional,WR,326,327,WR326_vs_WR327,0.0,1
positional,WR,327,328,WR327_vs_WR328,92.0,1
positional,WR,328,329,WR328_vs_WR329,0.0,1
positional,WR,329,330,WR329_vs_WR330,0.0,1
positional,WR,330,331,WR330_vs_WR331,25.0,1
positional,WR,331,332,WR331_vs_WR332,0.0,1
positional,WR,332,333,WR332_vs_WR333,0.0,1
positional,WR,333,334,WR333_vs_WR334,9.0,1
positional,WR,334,335,WR334_vs_WR335,0.0,1
positional,WR,335,336,WR335_vs_WR336,0.0,1
positional,WR,336,337,WR336_vs_WR337,48.0,1
positional,WR,337,338,WR337_vs_WR338,0.0,1
positional,WR,338,339,WR338_vs_WR339,0.0,1
positional,WR,339,340,WR339_vs_WR340,7.0,1
positional,WR,340,341,WR340_vs_WR341,0.0,1
positional,WR,341,342,WR341_vs_WR342,0.0,1
positional,WR,342,343,WR342_vs_WR343,21.0,1
positional,WR,343,344,WR343_vs_WR344,0.0,1
positional,WR,344,345,WR344_vs_WR345,0.0,1
positional,WR,345,346,WR345_vs_WR346,12.0,1
positional,WR,346,347,WR346_vs_WR347,0.0,1
positional,WR,347,348,WR347_vs_WR348,0.0,1
positional,WR,348,349,WR348_vs_WR349,8.0,1
positional,WR,349,350,WR349_vs_WR350,0.0,1
positional,WR,350,351,WR350_vs_WR351,0.0,1
positional,WR,351,352,WR351_vs_WR352,27.0,1
positional,WR,352,353,WR352_vs_WR353,0.0,1
positional,WR,353,354,WR353_vs_WR354,0.0,1
positional,WR,354,355,WR354_vs_WR355,27.0,1
positional,WR,355,356,WR355_vs_WR356,0.0,1
positional,WR,356,357,WR356_vs_WR357,0.0,1
positional,WR,357,358,WR357_vs_WR358,21.0,1
positional,WR,358,359,WR358_vs_WR359,0.0,1
positional,WR,359,360,WR359_vs_WR360,0.0,1
positional,WR,360,361,WR360_vs_WR361,2.0,1
positional,WR,361,362,WR361_vs_WR362,0.0,1
positional,WR,362,363,WR362_vs_WR363,0.0,1
positional,WR,363,364,WR363_vs_WR364,40.0,1
positional,WR,364,365,WR364_vs_WR365,0.0,1
positional,WR,365,366,WR365_vs_WR366,0.0,1
positional,WR,366,367,WR366_vs_WR367,42.0,1
positional,WR,367,368,WR367_vs_WR368,0.0,1
positional,WR,368,369,WR368_vs_WR369,0.0,1
positional,WR,369,370,WR369_vs_WR370,5.0,1
positional,WR,370,371,WR370_vs_WR371,0.0,1
positional,WR,371,372,WR371_vs_WR372,0.0,1
positional,WR,372,373,WR372_vs_WR373,8.0,1
positional,WR,373,374,WR373_vs_WR374,0.0,1
positional,WR,374,375,WR374_vs_WR375,0.0,1
positional,WR,375,376,WR375_vs_WR376,25.0,1
positional,WR,376,377,WR376_vs_WR377,0.0,1
positional,WR,377,378,WR377_vs_WR378,0.0,1
positional,WR,378,379,WR378_vs_WR379,11.0,1
positional,WR,379,380,WR379_vs_WR380,0.0,1
positional,WR,380,381,WR380_vs_WR381,0.0,1
positional,WR,381,382,WR381_vs_WR382,16.0,1
positional,WR,382,383,WR382_vs_WR383,0.0,1
positional,WR,383,384,WR383_vs_WR384,0.0,1
positional,WR,384,385,WR384_vs_WR385,27.0,1
positional,WR,385,386,WR385_vs_WR386,0.0,1
positional,WR,386,387,WR386_vs_WR387,0.0,1
positional,WR,387,388,WR387_vs_WR388,8.0,1
positional,WR,388,389,WR388_vs_WR389,0.0,1
positional,WR,389,390,WR389_vs_WR390,0.0,1
positional,WR,390,391,WR390_vs_WR391,0.0,1
positional,WR,391,392,WR391_vs_WR392,0.0,1
positional,WR,392,393,WR392_vs_WR393,0.0,1
positional,WR,393,394,WR393_vs_WR394,12.0,1
positional,WR,394,395,WR394_vs_WR395,0.0,1
positional,WR,395,396,WR395_vs_WR396,0.0,1
positional,WR,396,397,WR396_vs_WR397,20.0,1
positional,WR,397,398,WR397_vs_WR398,0.0,1
positional,WR,398,399,WR398_vs_WR399,0.0,1
positional,WR,399,400,WR399_vs_WR400,38.0,1
positional,WR,400,401,WR400_vs_WR401,0.0,1
positional,WR,401,402,WR401_vs_WR402,0.0,1
positional,WR,402,403,WR402_vs_WR403,8.0,1
positional,WR,403,404,WR403_vs_WR404,0.0,1
positional,WR,404,405,WR404_vs_WR405,0.0,1
positional,WR,405,406,WR405_vs_WR406,13.0,1
positional,WR,406,407,WR406_vs_WR407,0.0,1
positional,WR,407,408,WR407_vs_WR408,0.0,1
positional,WR,408,409,WR408_vs_WR409,14.0,1
positional,WR,409,410,WR409_vs_WR410,0.0,1
positional,WR,410,411,WR410_vs_WR411,0.0,1
positional,WR,411,412,WR411_vs_WR412,7.0,1
positional,WR,412,413,WR412_vs_WR413,0.0,1
positional,WR,413,414,WR413_vs_WR414,0.0,1
positional,WR,414,415,WR414_vs_WR415,16.0,1
positional,WR,415,416,WR415_vs_WR416,0.0,1
positional,WR,416,417,WR416_vs_WR417,0.0,1
positional,WR,417,418,WR417_vs_WR418,2.0,1
positional,WR,418,419,WR418_vs_WR419,0.0,1
positional,WR,419,420,WR419_vs_WR420,0.0,1
positional,WR,420,421,WR420_vs_WR421,0.0,1
positional,WR,421,422,WR421_vs_WR422,0.0,1
positional,WR,422,423,WR422_vs_WR423,0.0,1
positional,WR,423,424,WR423_vs_WR424,2.0,1
positional,WR,424,425,WR424_vs_WR425,0.0,1
positional,WR,425,426,WR425_vs_WR426,0.0,1
positional,WR,426,427,WR426_vs_WR427,1.0,1
positional,WR,427,428,WR427_vs_WR428,0.0,1
positional,WR,428,429,WR428_vs_WR429,0.0,1
positional,WR,429,430,WR429_vs_WR430,0.0,1
positional,WR,430,431,WR430_vs_WR431,0.0,1
positional,WR,431,432,WR431_vs_WR432,0.0,1
positional,WR,432,433,WR432_vs_WR433,7.0,1
positional,WR,433,434,WR433_vs_WR434,0.0,1
positional,WR,434,435,WR434_vs_WR435,0.0,1
positional,WR,435,436,WR435_vs_WR436,48.0,1
positional,WR,436,437,WR436_vs_WR437,0.0,1
positional,WR,437,438,WR437_vs_WR438,0.0,1
positional,WR,438,439,WR438_vs_WR439,12.0,1
positional,WR,439,440,WR439_vs_WR440,0.0,1
positional,WR,440,441,WR440_vs_WR441,0.0,1
positional,WR,441,442,WR441_vs_WR442,4.0,1
positional,WR,442,443,WR442_vs_WR443,0.0,1
positional,WR,443,444,WR443_vs_WR444,0.0,1
positional,WR,444,445,WR444_vs_WR445,2.0,1
positional,WR,445,446,WR445_vs_WR446,0.0,1
positional,WR,446,447,WR446_vs_WR447,0.0,1
positional,WR,447,448,WR447_vs_WR448,24.0,1
positional,WR,448,449,WR448_vs_WR449,0.0,1
positional,WR,449,450,WR449_vs_WR450,0.0,1
positional,WR,450,451,WR450_vs_WR451,24.0,1
positional,WR,451,452,WR451_vs_WR452,0.0,1
positional,WR,452,453,WR452_vs_WR453,0.0,1
positional,WR,453,454,WR453_vs_WR454,10.0,1
positional,WR,454,455,WR454_vs_WR455,0.0,1
positional,WR,455,456,WR455_vs_WR456,0.0,1
positional,WR,456,457,WR456_vs_WR457,20.0,1
positional,WR,457,458,WR457_vs_WR458,0.0,1
positional,WR,458,459,WR458_vs_WR459,0.0,1
positional,WR,459,460,WR459_vs_WR460,18.0,1
positional,WR,460,461,WR460_vs_WR461,0.0,1
positional,WR,461,462,WR461_vs_WR462,0.0,1
positional,WR,462,463,WR462_vs_WR463,1.0,1
positional,WR,463,464,WR463_vs_WR464,0.0,1
positional,WR,464,465,WR464_vs_WR465,0.0,1
positional,WR,465,466,WR465_vs_WR466,3.0,1
positional,WR,466,467,WR466_vs_WR467,0.0,1
positional,WR,467,468,WR467_vs_WR468,0.0,1
positional,WR,468,469,WR468_vs_WR469,4.0,1
positional,WR,469,470,WR469_vs_WR470,0.0,1
positional,WR,470,471,WR470_vs_WR471,0.0,1
positional,WR,471,472,WR471_vs_WR472,17.0,1
positional,WR,472,473,WR472_vs_WR473,0.0,1
positional,WR,473,474,WR473_vs_WR474,0.0,1
positional,WR,474,475,WR474_vs_WR475,10.0,1
positional,WR,475,476,WR475_vs_WR476,0.0,1
positional,WR,476,477,WR476_vs_WR477,0.0,1
positional,WR,477,478,WR477_vs_WR478,5.0,1
positional,WR,478,479,WR478_vs_WR479,0.0,1
positional,WR,479,480,WR479_vs_WR480,0.0,1
positional,WR,480,481,WR480_vs_WR481,11.0,1
positional,WR,481,482,WR481_vs_WR482,0.0,1
positional,WR,482,483,WR482_vs_WR483,0.0,1
positional,WR,483,484,WR483_vs_WR484,17.0,1
positional,WR,484,485,WR484_vs_WR485,0.0,1
positional,WR,485,486,WR485_vs_WR486,0.0,1
positional,WR,486,487,WR486_vs_WR487,1.0,1
positional,WR,487,488,WR487_vs_WR488,0.0,1
positional,WR,488,489,WR488_vs_WR489,0.0,1
positional,WR,489,490,WR489_vs_WR490,10.0,1
positional,WR,490,491,WR490_vs_WR491,0.0,1
positional,WR,491,492,WR491_vs_WR492,0.0,1
positional,WR,492,493,WR492_vs_WR493,5.0,1
positional,WR,493,494,WR493_vs_WR494,0.0,1
positional,WR,494,495,WR494_vs_WR495,0.0,1
positional,WR,495,496,WR495_vs_WR496,13.0,1
positional,WR,496,497,WR496_vs_WR497,0.0,1
positional,WR,497,498,WR497_vs_WR498,0.0,1
positional,WR,498,499,WR498_vs_WR499,1.0,1
positional,WR,499,500,WR499_vs_WR500,0.0,1
positional,WR,500,501,WR500_vs_WR501,0.0,1
positional,WR,501,502,WR501_vs_WR502,10.0,1
positional,WR,502,503,WR502_vs_WR503,0.0,1
positional,WR,503,504,WR503_vs_WR504,0.0,1
positional,WR,504,505,WR504_vs_WR505,1.0,1
positional,WR,505,506,WR505_vs_WR506,0.0,1
positional,WR,506,507,WR506_vs_WR507,0.0,1
positional,WR,507,508,WR507_vs_WR508,15.0,1
positional,WR,508,509,WR508_vs_WR509,0.0,1
positional,WR,509,510,WR509_vs_WR510,0.0,1
positional,WR,510,511,WR510_vs_WR511,12.0,1
positional,WR,511,512,WR511_vs_WR512,0.0,1
positional,WR,512,513,WR512_vs_WR513,0.0,1
positional,WR,513,514,WR513_vs_WR514,4.0,1
positional,WR,514,515,WR514_vs_WR515,0.0,1
positional,WR,515,516,WR515_vs_WR516,0.0,1
positional,WR,516,517,WR516_vs_WR517,2.0,1
positional,WR,517,518,WR517_vs_WR518,0.0,1
positional,WR,518,519,WR518_vs_WR519,0.0,1
positional,WR,519,520,WR519_vs_WR520,1.0,1
positional,WR,520,521,WR520_vs_WR521,0.0,1
positional,WR,521,522,WR521_vs_WR522,0.0,1
positional,WR,522,523,WR522_vs_WR523,10.0,1
positional,WR,523,524,WR523_vs_WR524,0.0,1
positional,WR,524,525,WR524_vs_WR525,0.0,1
positional,WR,525,526,WR525_vs_WR526,8.0,1
positional,WR,526,527,WR526_vs_WR527,0.0,1
positional,WR,527,528,WR527_vs_WR528,0.0,1
positional,WR,528,529,WR528_vs_WR529,13.0,1
positional,WR,529,530,WR529_vs_WR530,0.0,1
positional,WR,530,531,WR530_vs_WR531,0.0,1
positional,WR,531,532,WR531_vs_WR532,5.0,1
positional,WR,532,533,WR532_vs_WR533,0.0,1
positional,WR,533,534,WR533_vs_WR534,0.0,1
positional,WR,534,535,WR534_vs_WR535,1.0,1
positional,WR,535,536,WR535_vs_WR536,0.0,1
positional,WR,536,537,WR536_vs_WR537,0.0,1
positional,WR,537,538,WR537_vs_WR538,21.0,1
positional,WR,538,539,WR538_vs_WR539,0.0,1
positional,WR,539,540,WR539_vs_WR540,0.0,1
positional,WR,540,541,WR540_vs_WR541,5.0,1
positional,WR,541,542,WR541_vs_WR542,0.0,1
positional,WR,542,543,WR542_vs_WR543,0.0,1
positional,WR,543,544,WR543_vs_WR544,4.0,1
positional,WR,544,545,WR544_vs_WR545,0.0,1
positional,WR,545,546,WR545_vs_WR546,0.0,1
positional,WR,546,547,WR546_vs_WR547,59.0,1
positional,WR,547,548,WR547_vs_WR548,0.0,1
positional,WR,548,549,WR548_vs_WR549,0.0,1
positional,WR,549,550,WR549_vs_WR550,44.0,1
positional,WR,550,551,WR550_vs_WR551,0.0,1
positional,WR,551,552,WR551_vs_WR552,0.0,1
